"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","elevation","elevationAccuracy","continent","preparations","type"
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.87,24.41,NA,2013,11,8,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448733",NA,"<U+5927><U+7AA9><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.85,22.2,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353587",NA,"<U+6C34><U+4E0A><U+8349><U+539F>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.28,23.02,NA,2012,5,14,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450569",NA,"<U+65B0><U+7063><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.34,22.81,NA,2012,8,7,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443589",NA,"<U+6EA2><U+6D2A><U+9053>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.77,24.28,NA,2012,9,25,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351581",NA,"<U+98DF><U+6C34><U+5D59><U+6EAA><U+6A23><U+7AD9>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.74,22.08,NA,2012,12,4,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346592",NA,"<U+61F7><U+6069><U+6A4B>",NA,NA,NA,NA,NA
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Fowlea flavipunctatus",113.22,22.31,"Guangdong",2011,5,5,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2249634779","DS-1","Zhong Shan,Guang Dong",NA,NA,NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Fowlea flavipunctatus",113.220001,22.309999,NA,2011,5,4,"gass84","https://www.ebi.ac.uk/ena/browser/view/JN833606","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3346944597","DS-3","Zhong Shan County, Guang Dong Province",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.139352,22.331382,NA,2011,6,6,"cdround,osiic","https://data.biodiversitydata.nl/obsint/observation/OBS.55291908","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2835658199","OBS.55291908","China - Hong Kong",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.917236,22.22809,"Islands",2011,8,30,"cdround","https://www.inaturalist.org/observations/29977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891355236","29977",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.77,24.34,NA,2009,3,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345623",NA,"<U+9F8D><U+9580><U+6A4B>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.001007,22.426263,"Yuen Long",2009,9,3,"","https://www.inaturalist.org/observations/557532","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1945474504","557532",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.36,23.19,NA,2006,1,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443632",NA,"<U+70CF><U+5C71><U+982D><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.91,23.58,NA,2006,3,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774350671",NA,"<U+6DB5><U+78A7><U+862D><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.84,23.81,NA,2006,3,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355635",NA,"<U+7389><U+5CF0><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.33,23.82,NA,2006,3,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453617",NA,"<U+6C34><U+5C3E><U+6751>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.249692,23.638497,"Taiwan",2006,8,27,"cdround","https://www.inaturalist.org/observations/13257676","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2459990612","13257676",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.44,23.59,NA,2006,8,10,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774350655",NA,"<U+4E09><U+758A><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.26,23.54,NA,2006,8,10,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353643",NA,"<U+65B0><U+8857><U+5927><U+6392><U+53E3>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.46,23.7,NA,2006,10,10,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774350648",NA,"<U+5E73><U+548C><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.43,23.7,NA,2006,10,10,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355616",NA,"<U+8208><U+5357><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.31,23.57,NA,2006,10,10,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445616",NA,"<U+9435><U+8DEF><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",121.28,24.88,NA,2005,3,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439684",NA,"<U+5927><U+6EAA><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.37,23.1,NA,2005,4,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347707",NA,"<U+7389><U+5CF0><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.42,23.02,NA,2005,4,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774452651",NA,"<U+5167><U+5CA1><U+6797><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.81,23.81,NA,2005,7,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345689",NA,"<U+51F8><U+9F3B><U+5B50><U+8655>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.54,23.09,NA,2005,10,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349656",NA,"<U+5357><U+5316><U+6C34><U+5EAB>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.59,23.09,NA,2005,11,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346756",NA,"<U+56DB><U+5FB7><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.89,23.59,NA,2005,12,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355645",NA,"<U+548C><U+793E><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.96,24.83,NA,2004,1,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351764",NA,"<U+65B0><U+5E84><U+91CC>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.13,23.09,NA,2004,6,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774350748",NA,"<U+570B><U+59D3><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.49,23.19,NA,2004,6,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353757",NA,"<U+66FE><U+6587><U+4E00><U+865F><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.07,23.05,NA,2004,6,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774446698",NA,"<U+51FA><U+6D77><U+53E3>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.26,23.17,NA,2004,8,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345716",NA,"<U+9EBB><U+5584><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.54,23.24,NA,2004,8,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450671",NA,"<U+66FE><U+6587><U+6C34><U+5EAB>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.2,23.11,NA,2004,8,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450672",NA,"<U+897F><U+6E2F><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.46,22.48,NA,2004,9,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349717",NA,"<U+6771><U+6E2F><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.5,22.54,NA,2004,9,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351723",NA,"<U+8208><U+793E><U+5927><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.5,23.21,NA,2004,11,15,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345727",NA,"<U+66FE><U+6587><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.4,22.95,NA,1996,4,16,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355728",NA,"<U+77F3><U+5608><U+6A4B>",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.31,22.9,NA,1995,8,5,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349741",NA,"<U+77F3><U+5B89><U+6A4B>",NA,NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Fowlea flavipunctatus",113.914979,22.211602,"Hong Kong",1992,8,22,"txmathi,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177124","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476699073","R-177124","Lantau,Lo Kei Wan, S. of Shui Hau",NA,NA,"ASIA","whole animal (ethanol)",NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Fowlea flavipunctatus",121.521369,25.072967,NA,1909,3,10,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543541049","18991","Maru Yama",NA,NA,"ASIA","Alcohol","PhysicalObject"
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Fowlea flavipunctatus",114.109483,22.396436,"Hong Kong",NA,NA,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543743976","8560","Hong Kong",NA,NA,"ASIA","Alcohol","PhysicalObject"
