"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.090115,35.632401,"Chiba",2016,5,4,"cdround","https://www.inaturalist.org/observations/25726899","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2859981326","25726899",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.882621,36.555075,"Tochigi",2016,6,11,"cdround","https://www.inaturalist.org/observations/57791515","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067669197","57791515",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.013108,35.266462,"Kanagawa",2016,8,2,"cdround","https://www.inaturalist.org/observations/38373193","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573863240","38373193",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.013214,35.266888,"Kanagawa",2016,8,2,"cdround","https://www.inaturalist.org/observations/26536093","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574065006","26536093",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.55698,36.358717,"Nagano",2016,8,23,"cdround","https://www.inaturalist.org/observations/3963830","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031578318","3963830",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.362034,36.339863,"Gunma",2015,4,18,"","https://www.inaturalist.org/observations/1402041","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1099958199","1402041",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.538714,35.316081,"Kanagawa",2015,7,28,"cdround","https://www.inaturalist.org/observations/56778435","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860076506","56778435",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.556147,35.317722,"Kanagawa",2015,7,28,"cdround","https://www.inaturalist.org/observations/56778433","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860079516","56778433",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.59034,36.754191,"Tochigi",2015,7,26,"cdround","https://www.inaturalist.org/observations/56777008","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860152514","56777008",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.202739,35.398815,"Kanagawa",2015,7,31,"cdround","https://www.inaturalist.org/observations/54031426","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3090809769","54031426",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",135.495506,33.797068,"Wakayama",2014,5,19,"cdround","https://www.inaturalist.org/observations/34779886","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626358544","34779886",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",138.940028,35.610485,"Yamanashi",2014,6,25,"","https://www.inaturalist.org/observations/882450","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2859900302","882450",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.883911,36.406915,"Nagano",2012,5,16,"","https://www.inaturalist.org/observations/477055","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1092875809","477055",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",141.368494,43.263017,"Hokkaido",2010,5,16,"cdround","https://www.inaturalist.org/observations/122605007","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858596419","122605007",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.550709,35.332501,"Kanagawa",2010,7,8,"","https://www.inaturalist.org/observations/1211486","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677256110","1211486",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.3515,35.329167,"Shiga",2010,8,1,"cdround","https://www.inaturalist.org/observations/46821653","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415562401","46821653",NA,NA,NA
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Plestiodon finitimus",139.704,35.58,"Kanto-chiho",2008,4,14,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2251551169","KUZ R64912","Tokyo|Ota Ward, Ikegami, Honmonji Temple",NA,NA
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Plestiodon finitimus",139.704,35.581,"Kanto-chiho",2008,4,14,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2251551234","KUZ R64911","Tokyo|Ota Ward, Ikegami, Honmonji Temple",NA,NA
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Plestiodon finitimus",136.769,35.426,"Chubu-chiho",2006,6,4,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2251551168","KUZ R61537","Gifu-ken, Gifu City, Inaba Shrine",NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.805927,39.802668,"Akita",2006,7,11,"cdround","https://www.inaturalist.org/observations/81819690","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330520456","81819690",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.519312,37.280002,"Fukushima",2005,8,14,"cdround","https://www.inaturalist.org/observations/53410637","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784804336","53410637",NA,NA,NA
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Plestiodon finitimus",137.725,34.712,"Chubu-chiho",2005,9,9,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2251551185","KUZ R61233","Shizuoka-ken, Hamamatsu City, Hamamatsu Castle",NA,NA
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Plestiodon finitimus",137.775,36.175,"Chubu-chiho",1996,8,14,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2251551187","KUZ R39024","Nagano, Azumi Village, Kama Tunnel",NA,NA
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Plestiodon finitimus",140.442969,38.307439,"Yamagata",1976,7,31,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521684","65","Yamadera umagata","Yamagata-shi","text"
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Plestiodon finitimus",140.050833,39.099167,"Yamagata",1971,6,13,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521670","8","Mt. Chokaisan","Akumi-gun Yuzamachi","text"
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Plestiodon finitimus",140.532221,38.569473,"Yamagata",1970,6,16,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521666","6","the Ginzan-onsen","Obanazawa-shi","text"
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Plestiodon finitimus",140.346751,38.243235,"Yamagata",1970,6,12,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521667","5","Higashiharamach","Yamagata-shi","text"
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Plestiodon finitimus",139.995475,37.811415,"Yamagata",1969,9,3,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521696","64","the O-toge Azuma Mts.","Yonezawa-shi","text"
"46e201a1-33b2-4921-a6c4-8609ec4fbbb7","PRESERVED_SPECIMEN","PRESENT","Plestiodon finitimus",140.360112,38.23357,"Yamagata",1963,8,27,"gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1828521674","3","Mt. Chitoseyama","Yamagata-shi","text"
